subject,age_group,age,run,n_pairs,auc,accuracy,precision_within,recall_within,f1_within,tn,fp,fn,tp
temple096,child,11.40273973,4,66,0.7608024691358024,0.7878787878787878,0.4375,0.5833333333333334,0.5,45,9,5,7
temple097,child,7.802739726,1,66,0.5709876543209876,0.6363636363636364,0.16666666666666666,0.25,0.2,39,15,9,3
temple097,child,7.802739726,2,66,0.7114197530864198,0.7121212121212122,0.29411764705882354,0.4166666666666667,0.3448275862068966,42,12,7,5
temple097,child,7.802739726,3,66,0.654320987654321,0.7272727272727273,0.2857142857142857,0.3333333333333333,0.30769230769230765,44,10,8,4
temple097,child,7.802739726,4,66,0.691358024691358,0.7121212121212122,0.3333333333333333,0.5833333333333334,0.4242424242424242,40,14,5,7
temple098,child,8.438356164,1,66,0.5632716049382716,0.6666666666666666,0.14285714285714285,0.16666666666666666,0.15384615384615383,42,12,10,2
temple098,child,8.438356164,2,66,0.6450617283950617,0.696969696969697,0.3181818181818182,0.5833333333333334,0.4117647058823529,39,15,5,7
temple098,child,8.438356164,3,66,0.8024691358024691,0.7878787878787878,0.4444444444444444,0.6666666666666666,0.5333333333333333,44,10,4,8
temple098,child,8.438356164,4,66,0.7129629629629629,0.7878787878787878,0.42857142857142855,0.5,0.4615384615384615,46,8,6,6
temple103,child,12.2109589,1,66,0.7515432098765433,0.7424242424242424,0.3684210526315789,0.5833333333333334,0.4516129032258065,42,12,5,7
temple103,child,12.2109589,2,66,0.5617283950617284,0.6212121212121212,0.15789473684210525,0.25,0.1935483870967742,38,16,9,3
temple103,child,12.2109589,3,66,0.7376543209876544,0.7272727272727273,0.3125,0.4166666666666667,0.35714285714285715,43,11,7,5
temple103,child,12.2109589,4,66,0.6604938271604939,0.696969696969697,0.2777777777777778,0.4166666666666667,0.33333333333333337,41,13,7,5
temple107,child,9.136986301,1,66,0.6759259259259259,0.7424242424242424,0.3076923076923077,0.3333333333333333,0.32,45,9,8,4
temple107,child,9.136986301,2,66,0.7993827160493827,0.7575757575757576,0.375,0.5,0.42857142857142855,44,10,6,6
temple107,child,9.136986301,3,66,0.70679012345679,0.7575757575757576,0.35714285714285715,0.4166666666666667,0.3846153846153846,45,9,7,5
temple107,child,9.136986301,4,66,0.7237654320987654,0.7575757575757576,0.4,0.6666666666666666,0.5,42,12,4,8
temple109,child,11.76164384,1,66,0.8040123456790124,0.803030303030303,0.4666666666666667,0.5833333333333334,0.5185185185185186,46,8,5,7
temple109,child,11.76164384,2,66,0.5987654320987654,0.6666666666666666,0.1875,0.25,0.21428571428571427,41,13,9,3
temple109,child,11.76164384,3,66,0.7175925925925927,0.7727272727272727,0.2857142857142857,0.16666666666666666,0.2105263157894737,49,5,10,2
temple109,child,11.76164384,4,66,0.736111111111111,0.7272727272727273,0.25,0.25,0.25,45,9,9,3
temple110,child,12.73972603,1,66,0.7901234567901234,0.7121212121212122,0.34782608695652173,0.6666666666666666,0.4571428571428571,39,15,4,8
temple110,child,12.73972603,2,66,0.6944444444444444,0.6818181818181818,0.2631578947368421,0.4166666666666667,0.3225806451612903,40,14,7,5
temple110,child,12.73972603,3,66,0.7191358024691359,0.7424242424242424,0.35294117647058826,0.5,0.41379310344827586,43,11,6,6
temple110,child,12.73972603,4,66,0.8024691358024691,0.7727272727272727,0.4117647058823529,0.5833333333333334,0.4827586206896552,44,10,5,7
temple111,child,12.29041096,1,66,0.6296296296296297,0.7575757575757576,0.375,0.5,0.42857142857142855,44,10,6,6
temple111,child,12.29041096,2,66,0.7145061728395061,0.7121212121212122,0.3157894736842105,0.5,0.3870967741935484,41,13,6,6
temple111,child,12.29041096,3,66,0.7453703703703703,0.7121212121212122,0.3157894736842105,0.5,0.3870967741935484,41,13,6,6
temple111,child,12.29041096,4,66,0.6851851851851851,0.6818181818181818,0.23529411764705882,0.3333333333333333,0.27586206896551724,41,13,8,4
temple112,child,10.30136986,1,66,0.7376543209876543,0.7121212121212122,0.3333333333333333,0.5833333333333334,0.4242424242424242,40,14,5,7
temple112,child,10.30136986,2,66,0.5570987654320988,0.6515151515151515,0.17647058823529413,0.25,0.20689655172413793,40,14,9,3
temple112,child,10.30136986,3,66,0.8132716049382717,0.8181818181818182,0.5,0.5833333333333334,0.5384615384615384,47,7,5,7
temple112,child,10.30136986,4,66,0.6003086419753086,0.6515151515151515,0.21052631578947367,0.3333333333333333,0.2580645161290323,39,15,8,4
temple113,child,9.906849315,1,66,0.6975308641975309,0.7272727272727273,0.3125,0.4166666666666667,0.35714285714285715,43,11,7,5
temple113,child,9.906849315,2,66,0.8503086419753088,0.7878787878787878,0.4375,0.5833333333333334,0.5,45,9,5,7
temple113,child,9.906849315,3,66,0.6481481481481481,0.696969696969697,0.2777777777777778,0.4166666666666667,0.33333333333333337,41,13,7,5
temple113,child,9.906849315,4,66,0.691358024691358,0.7272727272727273,0.36363636363636365,0.6666666666666666,0.4705882352941177,40,14,4,8
temple114,child,8.802739726,1,66,0.7098765432098765,0.7575757575757576,0.35714285714285715,0.4166666666666667,0.3846153846153846,45,9,7,5
temple114,child,8.802739726,2,66,0.7638888888888888,0.6363636363636364,0.3,0.75,0.4285714285714285,33,21,3,9
temple114,child,8.802739726,3,66,0.7623456790123457,0.7575757575757576,0.3333333333333333,0.3333333333333333,0.3333333333333333,46,8,8,4
temple114,child,8.802739726,4,66,0.632716049382716,0.7727272727272727,0.4,0.5,0.4444444444444445,45,9,6,6
temple115,child,7.328767123,1,66,0.6404320987654321,0.6515151515151515,0.23809523809523808,0.4166666666666667,0.30303030303030304,38,16,7,5
temple115,child,7.328767123,2,66,0.6944444444444444,0.7424242424242424,0.3684210526315789,0.5833333333333334,0.4516129032258065,42,12,5,7
temple115,child,7.328767123,3,66,0.6435185185185185,0.7272727272727273,0.25,0.25,0.25,45,9,9,3
temple115,child,7.328767123,4,66,0.6728395061728395,0.7424242424242424,0.2727272727272727,0.25,0.2608695652173913,46,8,9,3
temple116,child,7.15890411,1,66,0.7515432098765432,0.7424242424242424,0.3076923076923077,0.3333333333333333,0.32,45,9,8,4
temple116,child,7.15890411,2,66,0.5617283950617284,0.6363636363636364,0.2,0.3333333333333333,0.25,38,16,8,4
